20210217 00:00,3926500,3926900,3893300,3926000,8298570
20210218 00:00,3920700,3920800,3877400,3902100,8883617
20210219 00:00,3908399,3927600,3893600,3897100,10084320
20210222 00:00,3864700,3896200,3862900,3874200,10802704
20210223 00:00,3872200,3889400,3802000,3872799,18716978
20210224 00:00,3874600,3930600,3852799,3930600,12005073
20210225 00:00,3918100,3921200,3807799,3818300,28643614
20210226 00:00,3839500,3855800,3782300,3801000,31389947
20210301 00:00,3849500,3909200,3841200,3900500,19569923
20210302 00:00,3870000,3900700,3862500,3875100,15596847
20210303 00:00,3887400,3895100,3795000,3795000,24101385
20210304 00:00,3807900,3840000,3718800,3758100,34385643
20210305 00:00,3750000,3847600,3726400,3837799,28062154
20210308 00:00,3812700,3876800,3795000,3836000,26933144
20210309 00:00,3852100,3899100,3848800,3874000,19347902
20210310 00:00,3875400,3914000,3864000,3898500,21423870
20210311 00:00,3922600,3956500,3915800,3939600,13920459
20210312 00:00,3911200,3945400,3909100,3941000,9564479
20210315 00:00,3938800,3967100,3920400,3959500,13269203
20210316 00:00,3965800,3978300,3950800,3962200,13826601
20210317 00:00,3959100,3981200,3933100,3980200,15239771
20210318 00:00,3959900,3967200,3907500,3919800,17723606
20210319 00:00,3912900,3917900,3871500,3891000,15936084
20210322 00:00,3886800,3940600,3884200,3932200,10663283
20210323 00:00,3917700,3934500,3886600,3894300,14324386
20210324 00:00,3894600,3927500,3873399,3881500,17777033
20210325 00:00,3879400,3906500,3839000,3903300,20526038
20210326 00:00,3910000,3964100,3900400,3956200,18420193
20210329 00:00,3937100,3967500,3928200,3962000,15445992
20210330 00:00,3956700,3957600,3930200,3946400,13062915
20210331 00:00,3942200,3979950,3939600,3966200,15855179
20210401 00:00,3976000,4012300,3972400,4012000,11334858
20210405 00:00,4021300,4069600,4020800,4067200,13169656
20210406 00:00,4053700,4072300,4050000,4067500,9896428
20210407 00:00,4064500,4078399,4053000,4076000,9430219
20210408 00:00,4079200,4095000,4069350,4095000,8438056
20210409 00:00,4091300,4116600,4077200,4106800,10094939
20210412 00:00,4104800,4120000,4102000,4116700,9543318
20210413 00:00,4117600,4135299,4096800,4126500,9537377
20210414 00:00,4130700,4139500,4108700,4118100,10746061
20210415 00:00,4132400,4161549,4130500,4158200,11339741
20210416 00:00,4154600,4179100,4152900,4168000,10976697
20210419 00:00,4168700,4170500,4137900,4157200,12377451
20210420 00:00,4156800,4156800,4106000,4119300,10717723
20210421 00:00,4124700,4162700,4110899,4149600,11575076
20210422 00:00,4156000,4167750,4111400,4125500,15785889
20210423 00:00,4134800,4182400,4125500,4162400,11769513
20210426 00:00,4168000,4182149,4161400,4179500,7345042
20210427 00:00,4180899,4182700,4163300,4176400,6850271
20210428 00:00,4175000,4190100,4169000,4184400,8655484
20210429 00:00,4200100,4207200,4164400,4193100,13972800
20210430 00:00,4188100,4189800,4163500,4172200,13768680
20210503 00:00,4191100,4198400,4175000,4175600,9747622
20210504 00:00,4172000,4179900,4116700,4156000,15728692
20210505 00:00,4167600,4176300,4149300,4156900,11403537
20210506 00:00,4162900,4193800,4136800,4191200,13757523
20210507 00:00,4191300,4228150,4191000,4224000,11545326
20210510 00:00,4222600,4229000,4168700,4179600,13774974
20210511 00:00,4151600,4155800,4100800,4142400,20000038
20210512 00:00,4140100,4140200,4047700,4061200,22322009
20210513 00:00,4039500,4123399,4028399,4110299,20566112
20210514 00:00,4122900,4174900,4120200,4173900,13193644
20210517 00:00,4153900,4163800,4133600,4162200,11541274
20210518 00:00,4170200,4170800,4106000,4106000,10175096
20210519 00:00,4092900,4111000,4053300,4098200,16476940
20210520 00:00,4105200,4166250,4082600,4158200,12653320
20210521 00:00,4158500,4182000,4144500,4154200,10384095
20210524 00:00,4168200,4203150,4162900,4198200,8644959
20210525 00:00,4203900,4207000,4176200,4191000,8047293
20210526 00:00,4194600,4200600,4177600,4190000,6958528
20210527 00:00,4181300,4212500,4176900,4211900,8108555
20210528 00:00,4209200,4213800,4197900,4199700,7543370
20210601 00:00,4215800,4227200,4188399,4192799,7738837
20210602 00:00,4195600,4212200,4190899,4206300,6588967
20210603 00:00,4197000,4199900,4162799,4183700,8770063
20210604 00:00,4188700,4229200,4181200,4226200,7549807
20210607 00:00,4217800,4229900,4211900,4223000,7213566
20210608 00:00,4221900,4233600,4203200,4223800,7086169
20210609 00:00,4223500,4232600,4214100,4218400,6106798
20210610 00:00,4216800,4246200,4205100,4234600,8144702
20210611 00:00,4235600,4245100,4228200,4244300,6540409
20210614 00:00,4247900,4254500,4231100,4250700,6239413
20210615 00:00,4259900,4259900,4235450,4244000,6347589
20210616 00:00,4242200,4248400,4199400,4203600,11402826
20210617 00:00,4208300,4230000,4193200,4223100,11154814
20210618 00:00,4204800,4208300,4135700,4136100,13355949
20210621 00:00,4160700,4216100,4156500,4212000,9804504
20210622 00:00,4206200,4239900,4200800,4232600,7581946
20210623 00:00,4233200,4240500,4225100,4231100,6547827
20210624 00:00,4238400,4258000,4238400,4254900,6150312
20210625 00:00,4253300,4270900,4250400,4267100,8300241
20210628 00:00,4268700,4276500,4258900,4272000,6409163
20210629 00:00,4275200,4285600,4270500,4282500,5153680
20210630 00:00,4280600,4289200,4263700,4288700,7992476
20210701 00:00,4297700,4306000,4281500,4303800,7377891
20210702 00:00,4309600,4341000,4303800,4333800,7913236
20210706 00:00,4332400,4340000,4300000,4322000,10326351
20210707 00:00,4335000,4347500,4315100,4344800,9142250
20210708 00:00,4310500,4317300,4274900,4302600,15475752
20210709 00:00,4314000,4358100,4314000,4356100,10835696
20210712 00:00,4338500,4373500,4338300,4371600,7434297
20210713 00:00,4366200,4378400,4349400,4350200,7645715
20210714 00:00,4351800,4379100,4347800,4362300,8665768
20210715 00:00,4355000,4364200,4327200,4337500,9042988
20210716 00:00,4348300,4363200,4309200,4312800,11568507
20210719 00:00,4294400,4299400,4219800,4257400,22328457
20210720 00:00,4266600,4324100,4248300,4320200,15475371
20210721 00:00,4326100,4351600,4311000,4349700,9815059
20210722 00:00,4350300,4366900,4337000,4364800,6128180
20210723 00:00,4371600,4402900,4367900,4392300,8631170
20210726 00:00,4376100,4411600,4371000,4406900,6099219
20210727 00:00,4391800,4407000,4359900,4387500,10462482
20210728 00:00,4390100,4403000,4373100,4389400,8485790
20210729 00:00,4392500,4418000,4381500,4382000,7251825
20210730 00:00,4369900,4400500,4368600,4388300,10268828
20210802 00:00,4407600,4412900,4373000,4381900,9298835
20210803 00:00,4390400,4412700,4361100,4404200,8963076
20210804 00:00,4405600,4409800,4387400,4393000,7216882
20210805 00:00,4397600,4418500,4396000,4413100,5653584
20210806 00:00,4414800,4429400,4413500,4423500,6999980
20210809 00:00,4416900,4427950,4413100,4420900,5210780
20210810 00:00,4421500,4434350,4418850,4424600,6485193
20210811 00:00,4419900,4439500,4419100,4435700,6481736
20210812 00:00,4436000,4452600,4426600,4448800,5949160
20210813 00:00,4453700,4459400,4450700,4454000,5096299
20210816 00:00,4451700,4472400,4428700,4467500,9497801
20210817 00:00,4450600,4455000,4408500,4430000,12399884
20210818 00:00,4434900,4446100,4375000,4388000,12452365
20210819 00:00,4363100,4411400,4345000,4391000,13406691
20210820 00:00,4375500,4437100,4371500,4435100,9860522
20210823 00:00,4444800,4482200,4443000,4480100,7800435
20210824 00:00,4482200,4485300,4473700,4478000,5209658
20210825 00:00,4479800,4494500,4475000,4488800,5669596
20210826 00:00,4485800,4489300,4461600,4463200,9138427
20210827 00:00,4477900,4506450,4470600,4504400,10110386
20210830 00:00,4505300,4530700,4503900,4523800,6634225
20210831 00:00,4533200,4534200,4509200,4524400,7517376
20210901 00:00,4535200,4535400,4515450,4519600,7432660
20210902 00:00,4524800,4540500,4519200,4531400,6223767
20210903 00:00,4539300,4545000,4513200,4527700,6802005
20210907 00:00,4535000,4535000,4507500,4510800,6806393
20210908 00:00,4500000,4517600,4488700,4504700,8942000
20210909 00:00,4495900,4525700,4483800,4487600,9532773
20210910 00:00,4505400,4514800,4452500,4452600,13680319
20210913 00:00,4473000,4489200,4441100,4472200,11928455
20210914 00:00,4467400,4485600,4432300,4446900,10301749
20210915 00:00,4446800,4484000,4434500,4481700,10236791
20210916 00:00,4477200,4483500,4440200,4464900,10739483
20210917 00:00,4458800,4459300,4400800,4410200,14828368
20210920 00:00,4390300,4390300,4288600,4350200,26618189
20210921 00:00,4384200,4389300,4324600,4325700,12423596
20210922 00:00,4349500,4400300,4349500,4386700,14788969
20210923 00:00,4407700,4448800,4389900,4435200,10827488
