20231122 00:00,1776800,1793899,1774300,1779400,5005116.0
20231124 00:00,1778899,1797300,1778000,1792100,2260477.0
20231127 00:00,1784300,1791050,1772300,1789100,4350660.0
20231128 00:00,1785700,1792200,1772000,1781900,5642280.0
20231129 00:00,1790500,1817500,1787100,1788400,5988898.0
20231130 00:00,1786699,1806399,1786699,1796600,5399929.0
20231201 00:00,1804199,1853000,1782100,1851399,10531204.0
20231204 00:00,1847400,1869900,1840200,1864000,8212260.0
20231205 00:00,1862700,1870800,1839800,1847900,6748286.0
20231206 00:00,1849400,1879199,1837500,1839900,6808514.0
20231207 00:00,1835600,1856300,1833200,1854400,5020667.0
20231208 00:00,1858700,1877500,1845400,1867100,6294224.0
20231211 00:00,1868899,1876200,1858899,1873000,4898217.0
20231212 00:00,1876300,1888700,1853400,1871500,4909869.0
20231213 00:00,1871500,1940000,1856699,1936699,11351552.0
20231214 00:00,1944900,2000350,1942000,1982600,17002227.0
20231215 00:00,2000300,2008800,1959600,1977900,11127267.0
20231218 00:00,1977000,1987700,1966600,1966699,8184994.0
20231219 00:00,1976500,2013000,1975700,2007000,9009131.0
20231220 00:00,2001699,2021699,1960900,1973300,12584636.0
20231221 00:00,1984600,1998300,1975200,1995600,7801140.0
20231222 00:00,1991399,2028100,1991399,2012500,7160361.0
20231226 00:00,2021300,2045550,2016900,2041100,4936141.0
20231227 00:00,2043700,2054600,2033950,2048899,6658948.0
20231228 00:00,2049800,2051650,2032800,2041000,4766758.0
20231229 00:00,2043300,2043899,2003100,2006100,6983836.0
20240102 00:00,2022000,2022100,1984500,1997500,8914430.0
