19990903 00:00,719400,752500,700600,735000,14515400
19990907 00:00,737500,779400,735000,763800,8841500
19990908 00:00,761900,776900,745000,745000,6678600
19990909 00:00,755000,759400,738800,755600,4620900
19990910 00:00,760000,776900,732500,773100,3921200
19990913 00:00,770600,775000,748100,750600,2160900
19990914 00:00,747200,789400,746900,778100,3422300
19990915 00:00,788800,791300,752500,753800,3193700
19990916 00:00,760600,780600,738800,768100,3959400
19990917 00:00,773100,777500,762500,769400,2315800
19990920 00:00,770000,801300,763800,791300,3974900
19990921 00:00,731900,753800,690000,691900,28843000
19990922 00:00,697500,716300,690200,702500,10023500
19990923 00:00,711300,712500,630000,633100,10143900
19990924 00:00,633800,670200,630000,647500,10594300
19990927 00:00,663800,667500,612500,613100,8382300
19990928 00:00,615000,620000,574400,595600,12791600
19990929 00:00,602500,612500,580000,590600,5882700
19990930 00:00,595600,641900,592500,633100,7934500
19991001 00:00,621300,630000,595000,617300,5431200
19991004 00:00,623100,648800,623100,645000,4038600
19991005 00:00,656300,681300,647500,678800,7288900
19991006 00:00,693800,696300,670000,671300,7193400
19991007 00:00,684400,686300,648800,663800,5284500
19991008 00:00,661900,670600,635000,655000,3568000
19991011 00:00,660000,682500,660000,668800,2249100
19991012 00:00,678800,700000,670000,676300,5030900
19991013 00:00,666300,695000,637500,640000,5472100
19991014 00:00,692500,733100,690000,731300,16528100
19991015 00:00,711300,758100,701900,745600,10489200
19991018 00:00,738800,742500,711300,731900,6959000
19991019 00:00,716300,750000,684400,685000,8823600
19991020 00:00,700000,757500,700000,750600,9425400
19991021 00:00,723800,770600,723800,761300,7083700
19991022 00:00,771300,772500,733800,738800,3681500
19991025 00:00,742500,761300,737500,744400,2980800
19991026 00:00,749400,755000,733100,750600,3153600
19991027 00:00,743800,766300,734400,763800,3924600
19991028 00:00,770600,790000,760600,778100,4455600
19991029 00:00,788100,810600,788100,801300,4622700
19991101 00:00,800000,806900,773800,776900,2440700
19991102 00:00,780000,816900,772500,802500,3572100
19991103 00:00,816300,832500,802500,814400,2923500
19991104 00:00,820600,853800,805000,836900,3385600
19991105 00:00,846300,883800,840000,882500,3650100
19991108 00:00,877500,977300,867500,963100,8403900
19991109 00:00,943800,945000,880000,895600,7113100
19991110 00:00,881900,932500,881300,911900,5252700
19991111 00:00,915900,926300,898800,921900,2323000
19991112 00:00,919400,920000,873800,906300,2419000
19991115 00:00,896300,928800,885000,894400,2292900
19991116 00:00,900000,917500,885000,912500,1899300
19991117 00:00,906900,947500,900000,903800,3229500
19991118 00:00,910600,911300,884400,895600,3079400
19991119 00:00,895000,928800,880600,923800,2766300
19991122 00:00,917500,917500,892500,905600,1746200
19991123 00:00,917500,952500,885000,930300,4671200
19991124 00:00,930000,950000,916900,947500,1862500
19991126 00:00,947500,955000,941300,948100,1186700
19991129 00:00,942500,997500,932500,945000,4070400
19991130 00:00,981300,1037500,973800,978300,7313000
19991201 00:00,1010000,1045000,1000600,1030000,5469000
19991202 00:00,1031300,1106300,1017500,1101900,4942700
19991203 00:00,1121900,1155600,1118800,1150000,5746500
19991206 00:00,1145600,1173100,1114400,1160600,4146500
19991207 00:00,1165600,1180000,1140000,1178100,3845900
19991208 00:00,1160000,1178800,1095000,1101300,3647200
19991209 00:00,1110000,1110000,990000,1052500,7442000
19991210 00:00,1053100,1092500,990000,1030000,5631000
19991213 00:00,1023900,1025000,989400,990000,4871000
19991214 00:00,983800,997500,947500,949400,3815400
19991215 00:00,932500,972500,910600,970000,5437500
19991216 00:00,980000,983800,940000,982500,4035400
19991217 00:00,1008800,1020000,985000,999400,3894800
19991220 00:00,995600,1031300,966300,981300,2385700
19991221 00:00,982500,1030600,979400,1021900,2648300
19991222 00:00,1028800,1045600,987500,998800,2898100
19991223 00:00,1018100,1042500,1010600,1033800,1998100
19991227 00:00,1043800,1044400,992500,992500,1437300
19991228 00:00,991300,996300,950000,981400,2182500
19991229 00:00,968100,1021900,955000,1006900,2487600
19991230 00:00,1021900,1041300,996300,1003100,1820900
19991231 00:00,1009400,1030000,995000,1027500,1454700
20000103 00:00,1048800,1125000,1016900,1120000,4739900
20000104 00:00,1082500,1106300,1011900,1026300,4456000
20000105 00:00,1037500,1105600,1030000,1040600,6887200
20000106 00:00,1061300,1070000,950000,950200,6908500
20000107 00:00,965000,1010000,955000,993800,3963100
20000110 00:00,1020000,1022500,947500,978000,4361100
20000111 00:00,959400,993800,905000,927500,3884900
20000112 00:00,950000,955000,865000,872500,8718300
20000113 00:00,944800,987500,925000,968100,8542800
20000114 00:00,1000000,1022500,993800,1004400,3403100
20000118 00:00,1010000,1060000,1001900,1040000,3833700
20000119 00:00,1056300,1087500,1033800,1064400,5130800
20000120 00:00,1155000,1215000,1135000,1135000,16018000
20000121 00:00,1142500,1142500,1101900,1113000,4257000
20000124 00:00,1084400,1127500,1051300,1062500,3796200
20000125 00:00,1050000,1131300,1023800,1122500,4380500
20000126 00:00,1100000,1141900,1097500,1101300,3144500
20000127 00:00,1088100,1130000,1070000,1100500,2948700
20000128 00:00,1081900,1108800,1006300,1016900,3686600
20000131 00:00,1010000,1037500,945000,1036900,6061100
20000201 00:00,1040000,1050000,1000000,1002500,2673800
20000202 00:00,1007500,1021300,970000,987500,4145600
20000203 00:00,1003100,1042500,1002500,1033100,4198700
20000204 00:00,1039400,1100000,1005600,1079500,3884300
20000207 00:00,1080000,1198100,1059400,1140000,3861300
20000208 00:00,1140000,1161300,1112500,1148800,3544900
20000209 00:00,1141300,1171300,1100000,1126300,2573300
20000210 00:00,1128800,1138800,1080000,1135600,2658700
20000211 00:00,1136300,1141300,1082500,1087200,1804700
20000214 00:00,1093100,1158800,1086300,1158100,3125200
20000215 00:00,1152500,1199400,1151900,1190000,4288900
20000216 00:00,1177500,1181300,1121300,1139400,3265200
20000217 00:00,1151900,1155000,1131300,1148800,2518100
20000218 00:00,1146300,1153800,1108800,1113100,1922100
20000222 00:00,1101300,1169400,1066900,1140000,3713000
20000223 00:00,1132300,1190000,1110000,1162500,4340500
20000224 00:00,1173100,1191300,1117500,1152500,3299300
20000225 00:00,1148100,1170000,1101300,1103800,2099100
20000228 00:00,1101300,1150000,1083800,1132000,2857600
20000229 00:00,1135600,1172500,1125600,1146400,3112000
20000301 00:00,1185600,1320600,1185000,1303100,9505200
20000302 00:00,1270000,1279400,1206900,1220000,2681800
20000303 00:00,1248800,1282300,1200000,1280000,2808800
20000306 00:00,1260000,1291300,1250000,1255000,1828300
20000307 00:00,1264400,1274400,1211300,1228800,2339000
20000308 00:00,1228800,1239400,1185600,1220000,2349700
20000309 00:00,1208800,1250000,1182500,1221900,2354700
20000310 00:00,1216900,1279400,1210000,1253100,2169800
20000313 00:00,1221300,1290600,1195000,1212500,2709300
20000314 00:00,1212300,1242500,1140000,1144400,3882200
20000315 00:00,1156300,1202500,1141300,1162300,3893600
20000316 00:00,1173100,1220000,1145000,1215600,3279700
20000317 00:00,1201300,1250000,1196300,1249400,2526500
20000320 00:00,1235000,1262500,1223800,1229400,1749300
20000321 00:00,1225600,1367500,1216300,1349400,4580700
20000322 00:00,1327800,1443800,1315600,1442000,4926900
20000323 00:00,1420000,1503800,1375000,1412500,4929900
20000324 00:00,1424400,1439400,1355000,1385600,3956800
20000327 00:00,1376300,1447500,1368800,1395000,2483800
20000328 00:00,1372500,1420000,1371300,1391700,1730900
20000329 00:00,1393800,1394400,1338300,1358900,2104700
20000330 00:00,1335600,1398800,1254400,1257500,3631200
20000331 00:00,1274400,1372500,1260000,1358100,3446200
20000403 00:00,1355000,1395000,1294400,1333800,2823800
20000404 00:00,1326300,1330000,1150000,1275000,5969400
20000405 00:00,1264700,1328800,1240000,1302500,4017200
